Job ID,Title,Company,Date Posted,Company Industry,Job Role,Degree,Job City,Max Age,Monthly Salary Max Range
54285201,TA Coop Trainee,johnsoncontrols,2/11/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53871535,Junior Operator,Almansoori,2/10/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
53872202,Saudi Logitics Development Executive,Chalhoub Group,2/10/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53872210,Accounts Executive,Al Futtaim Private Company LLC,2/10/2020,Wholesale & Import/Export Trade,Maintenance Repair and Technician,0,Riyadh,0,0
53872546,SUPERVISOR BILLING & COLLECTION,King Faisal Specialist Hospital & Research Centre,2/10/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53868770,E-Mobility-Lead,Wipro,2/8/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53869369,Service Sales Representative,Juniper Networks,2/8/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53860548,Test Delivery Lead,Accenture,2/6/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53850143,Architect inspector,Khatib & Alami,2/5/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53851174,Digital Marketing Specialist,Philips,2/5/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53851225,Senior NPO Engineer,Nokia,2/5/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53851241,NPO Engineer,Nokia,2/5/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53851698,Cafe Assistant | Riyadh,Al Futtaim Private Company LLC,2/5/2020,Wholesale & Import/Export Trade,Maintenance Repair and Technician,0,Riyadh,0,0
53852535,Senior Category Manager,Afaq Q Tech General Trading,2/5/2020,Project & Construction Planning,Maintenance Repair and Technician,0,Riyadh,0,0
53845723,Improvement Superintendent (18971),Sadara Chemical Company,2/4/2020,Petrochemicals & Refined Petroleum Products Manufacture,Maintenance Repair and Technician,0,NaN,0,0
53847060,AsstChief Engineer I,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,2/4/2020,Other Business Support Services,Maintenance Repair and Technician,0,Khobar,0,0
53841983,Snr Supv (A) HDPE - Shift D Job,Tasnee,2/3/2020,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
53822826,ASSISTANT CHIEF STEWARD,InterContinental Hotels Group,1/30/2020,Hospitality & Accomodation,Maintenance Repair and Technician,0,NaN,0,0
53823560,Stewarding Supervisor,InterContinental Hotels Group,1/30/2020,Hospitality & Accomodation,Maintenance Repair and Technician,0,NaN,0,0
53824323,ASSOCIATE CUSTOMER SERVICE SPECIALIST KSA,Medtronic,1/30/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53810118,Electrical Estimator - O&G,SNC Lavalin,1/29/2020,Other Business Support Services,Maintenance Repair and Technician,0,Khobar,0,0
53810166,Market Access Manager,Roche,1/29/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53810322,Manager Maintenance Job,Tasnee,1/29/2020,Industrial Production,Maintenance Repair and Technician,0,Yanbu,0,0
53811628,Consultant - Radiation Oncology,King Abdulaziz Medical City - 0,1/29/2020,Medical Hospital,Maintenance Repair and Technician,0,0,0,0
53812499,Stewarding Supervisor,InterContinental Hotels Group,1/29/2020,Hospitality & Accomodation,Maintenance Repair and Technician,0,Riyadh,0,0
53812943,EMPLOYMENT REPRESENTATIVE I,King Faisal Specialist Hospital & Research Centre,1/29/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53807544,Consultant - Palliative Care,King Abdulaziz Medical City - 0,1/28/2020,Medical Hospital,Maintenance Repair and Technician,0,0,0,0
53807892,Oracle Programmer Developer Lead,reeqwest,1/28/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53804365,PBX OPERATOR,King Faisal Specialist Hospital & Research Centre,1/27/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53912053,Senior Claims Engineer,Khatib & Alami,1/27/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53796771,Consultant - Family Medicine,King Faisal Specialist Hospital - Madinah,1/25/2020,Medical Hospital,Maintenance Repair and Technician,0,Medina,0,0
53798326,Informatica Powercenter-Lead,Wipro,1/25/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53798520,OBIEE-Lead,Wipro,1/25/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53798522,Service Desk Management-Engineer,Wipro,1/25/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53793989,3D designer,reeqwest,1/23/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53794153,Senior Java Developer,reeqwest,1/23/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53794160,Senior Oracle Apps Developer,reeqwest,1/23/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53795463,Partnership Manager,Chalhoub Group,1/23/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53796198,MARKETING SPECIALIST,Medtronic,1/23/2020,Marketing,Maintenance Repair and Technician,0,NaN,0,0
53798840,ADR Senior Sales Manager,Oracle - Egypt,1/23/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53802461,ASSOCIATE LOGISTICS SPECIALIST KSA,Medtronic,1/23/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53795218,Vendor Management Officer,CC Staffing International,1/22/2020,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53795467,Loyalty Operations Executive,Chalhoub Group,1/22/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53795468,Legal Advisor,Chalhoub Group,1/22/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53802640,Contract Administrator,Khatib & Alami,1/22/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53788972,FIELD SUPERVISOR,Almansoori,1/21/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
53789215,Storage & Backup Lead,Accenture,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53790153,Director of Spa,Four Seasons Hotels and Resorts,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53790255,Marketing Manager,Four Seasons Hotels and Resorts,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53790817,BIM Engineer,AECOM,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53792773,Recreation Attendant,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53792784,Specialist I Data center Job,Tasnee,1/21/2020,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
54410267,Laundry Attendant,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,1/21/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53776835,Consumer Intelligence Specialist for Saudi Arabia,Chalhoub Group,1/20/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53778854,Business Partner  Downstream Job,Tasnee,1/20/2020,Industrial Production,Maintenance Repair and Technician,0,Riyadh,0,0
53784375,Electrical Inspector,AECOM,1/17/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53760725,Consultant Obstetrics and Gynaecology Riyadh Saudi Arabia,Prospect Health,1/16/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53761772,Internal Medicine Consultant Riyadh Saudi Arabia,Prospect Health,1/16/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53740221,Lecturer in Architectural Engineering (Saudi nationals only),King Fahd University of Petroleum and Minerals,1/15/2020,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53746693,Security Officer,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,1/15/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
54105976,Desktop Support-Engineer,Wipro,1/15/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53721342,Financial Analyst - P&G Saudi Arabia,Procter & Gamble,1/13/2020,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53706314,Aircraft Engine Technician,PSDSARC,1/12/2020,--,Maintenance Repair and Technician,Certification / diploma,Riyadh,0,0
53707803,Hematopathology Consultant 0,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53708121,Consultant Vascular Surgery 0 Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53708216,Consultant Stroke Neurology Riyadh Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53708796,Consultant ENT Al Madinah Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53708799,Consultant Radiology Neuroradiology Riyadh Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53709126,Consultant Paediatric Radiology Riyadh Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53709228,Hematopathology Consultant Riyadh,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53709761,Consultant Anatomic Pathology Al-Ahsa Saudi Arabia,Prospect Health,1/12/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53696225,SAP Successfactor Learning-Developer,Wipro,1/10/2020,IT Services,Maintenance Repair and Technician,0,Riyadh,0,0
53696461,Datacenter Implementation-Lead,Wipro,1/10/2020,IT Services,Maintenance Repair and Technician,0,Jubail,0,0
53751906,EXPEDITER III,King Faisal Specialist Hospital & Research Centre,1/10/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53751906,EXPEDITER III,King Faisal Specialist Hospital & Research Centre,1/10/2020,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
55022278,Desktop Support-Engineer,Wipro,1/10/2020,IT Services,Maintenance Repair and Technician,0,Jubail,0,0
53686078,Quality Assurance Manager,Contact Centers Company (CCC),1/9/2020,Management Consulting,Maintenance Repair and Technician,0,NaN,0,0
53675407,Consultant - Hematology and Oncology,King Saud Medical City,1/8/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53675542,Consultant - Palliative Care,King Saud Medical City,1/8/2020,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53675776,Orthopaedics Consultant Riyadh,Prospect Health,1/8/2020,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53675889,Area Inspector (4257),Saudi Aramco Total Refining And Petrochemical Co. (SATORP),1/8/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
53635924,CAD/CAM Technicaian,PSDSARC,1/4/2020,--,Maintenance Repair and Technician,Certification / diploma,Riyadh,0,0
53623599,Consultant - Internal Medicine,King Fahad Medical City,1/3/2020,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53604114,Chemical Process Engineer,Sofomation,1/1/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
53594273,Purchasing Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/31/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53605051,Value Management Engineer,SNC Lavalin,12/31/2019,Other Business Support Services,Maintenance Repair and Technician,0,Khobar,0,0
54584886,Management Consultant,Accenture,12/31/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53583315,Restaurant Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/30/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53583346,Banquet Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/30/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53583358,Engineering Helper,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/30/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53547831,Senior Engineer - (Structural Electrical Civil,AECOM,12/27/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53552251,Sr Representative II Sales Job,Tasnee,12/27/2019,Industrial Production,Maintenance Repair and Technician,0,Dammam,0,0
53540066,Nursing Shift coordinator - Dammam,Pulse International,12/26/2019,Medical Hospital,Maintenance Repair and Technician,0,Dammam,0,0
53540105,Sales Manager,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/26/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53529137,Sales Director,CC Staffing International,12/25/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53519261,H&PS Strategy Manager,Accenture,12/24/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53519690,Supervisor-Housekeeping (Saudi Nationals Only),Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/24/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53520167,SUPERVISOR DOCUMENT CENTRE,King Faisal Specialist Hospital & Research Centre,12/24/2019,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53486913,Location Services Analyst,Accenture,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Dammam,0,0
53487048,OT Cybersecurity Consultant,Accenture,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Dammam,0,0
53487402,H&PS Strategy Consultant,Accenture,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53487464,OT Cybersecurity Manager,Accenture,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Dammam,0,0
53498753,National_Procurement Manager,Al Futtaim Private Company LLC,12/23/2019,Wholesale & Import/Export Trade,Maintenance Repair and Technician,0,0,0,0
53499169,Process Manager M/F,SPIE,12/23/2019,General Engineering Consultancy,Maintenance Repair and Technician,0,NaN,0,0
53499528,Consultant - Pediatric Neurology,King Faisal Specialist Hospital - 0,12/23/2019,Medical Hospital,Maintenance Repair and Technician,0,0,0,0
53501468,Director of Sales,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53503476,Consultant Critical Care Riyadh Saudi Arabia,Prospect Health,12/23/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53503700,Consultant Interventional Cardiology - Riyadh Saudi Arabia,Prospect Health,12/23/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53503864,Mechanic-HVAC II,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53503867,Engineering Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53503871,Consultant Urology Riyadh Saudi Arabia,Prospect Health,12/23/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53503881,Consultant Neurology Riyadh Saudi Arabia,Prospect Health,12/23/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53504407,EMPLOYEE RELATIONS REPRESENTATIVE,King Faisal Specialist Hospital & Research Centre,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53507705,Technicians - Electrical Welding Mechanical,Saudi Petroleum Services Polytechnic Spsp,12/23/2019,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
53966963,At Your Service-Shift Leader,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/23/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53460673,Specialist I Instrument Job,Tasnee,12/17/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
53460789,Specialist I Electrical Job,Tasnee,12/17/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
53462703,PBX OPERATOR,King Faisal Specialist Hospital & Research Centre,12/17/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53464828,Laundry Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/17/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53464879,Housekeeping Supervisor,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/17/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53465716,AIRPORT SERVICES OFFICER - RIYADH,Emirates Group Careers,12/17/2019,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53818609,Senior Urban Designer,AECOM,12/13/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53401509,High Touch Operations Manager,Cisco,12/12/2019,Telecommunications,Maintenance Repair and Technician,0,Riyadh,0,0
53404916,Senior Urban Designer,AECOM,12/12/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53589950,Consultant Radiologist,Prospect Health,12/12/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53819030,Consultant Ophthalmologist,Prospect Health,12/12/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
54101455,Consultant Paediatric ICU,Prospect Health,12/12/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
54101457,Consultant Of Anatomical Pathology,Prospect Health,12/12/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
54101458,Consultant in Cardiology,Prospect Health,12/12/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53374798,Specialist Mechanical Job,Tasnee,12/10/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
53377674,Field Technician,AECOM,12/10/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53383769,TELEVISION TECHNICIAN,King Faisal Specialist Hospital & Research Centre,12/10/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53396737,SENIOR HOSPITAL ASSISTANT,King Faisal Specialist Hospital & Research Centre,12/9/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53331951,Senior Project Surveyor,AECOM,12/6/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53319007,Director of Marketing,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,12/5/2019,Other Business Support Services,Maintenance Repair and Technician,0,0,0,0
53321738,Staff Nurses,Subnet RTA,12/5/2019,Medical Clinic,Maintenance Repair and Technician,0,NaN,0,0
53307660,Nursing Service Manager,King Saud Medical City,12/4/2019,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53321973,GRAPHIC DESIGNER,King Faisal Specialist Hospital & Research Centre,12/4/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53295385,Consultant Neurology - Stroke,King Fahad Medical City,12/3/2019,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53249511,Product Strategist Manager,Accenture,11/29/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53250424,Construction Supervisor,AECOM,11/29/2019,Construction & Building,Maintenance Repair and Technician,0,Riyadh,0,0
53250658,Assistant Chef,King Faisal Specialist Hospital - 0,11/29/2019,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53250886,Consultant - Anesthesiology,King Saud University,11/29/2019,Medical Hospital,Maintenance Repair and Technician,0,NaN,0,0
53227904,Graduate assistant in Mechanical Engineering . (Saudi nationals only),King Fahd University of Petroleum and Minerals,11/28/2019,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
53221325,IIS Specialist,CC Staffing International,11/27/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53221535,Consultant - Anesthesiology,King Faisal Specialist Hospital - 0,11/27/2019,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53222406,Mechanical Maintenance Supervisors,Subnet RTA,11/27/2019,General Engineering Consultancy,Maintenance Repair and Technician,0,NaN,0,0
53208908,Supervisor-Maintenance,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/25/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53187974,Consultant - Palliative Care,King Faisal Specialist Hospital - 0,11/23/2019,Medical Hospital,Maintenance Repair and Technician,0,Riyadh,0,0
53161483,Performance Consultant,CC Staffing International,11/21/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53161497,DB2 LUW Specialist,CC Staffing International,11/21/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53138610,Manager I Technology Development Job,Tasnee,11/20/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
53146931,ENT Otolaryngologist Consultant - KSA,Global Medical Recruiting (GM Recruiting),11/20/2019,Other Business Support Services,Maintenance Repair and Technician,0,Khobar,0,0
53147076,Attendant-Door (Saudi National Only),Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/20/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53147076,Attendant-Door (Saudi National Only),Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/20/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53147106,F5 Specialist,CC Staffing International,11/20/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53133513,Process Improvement Lead,CC Staffing International,11/19/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53133641,Services Marketing Supervisor,CC Staffing International,11/19/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53133704,Captain Waiter,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/19/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53085866,Attendant-Spa,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/15/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53085961,Supervisor-Laundry,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/15/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53086052,Operator,CC Staffing International,11/15/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53086074,Windows Server Specialist,CC Staffing International,11/15/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
53086306,Attendant-Bellstand,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/15/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53962191,Supervisor-Stewards,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/15/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53040746,ASSISTANT CHIEF STEWARD,InterContinental Hotels Group,11/12/2019,Hospitality & Accomodation,Maintenance Repair and Technician,0,Riyadh,0,0
53033607,Cloud Infrastructure Service Delivery Senior Manager,Accenture,11/11/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53033698,Product Design Lead,Accenture,11/11/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53033779,Solution Designer,Accenture,11/11/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53045606,Management Consulting Manager,Accenture,11/11/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
52994193,Consultant - Intensive Care,King Faisal Specialist Hospital - Madinah,11/8/2019,Medical Hospital,Maintenance Repair and Technician,0,Medina,0,0
53008121,ASSISTANT BUYER PURCHASING,King Faisal Specialist Hospital & Research Centre,11/8/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53008191,MANAGER PURCHASING,King Faisal Specialist Hospital & Research Centre,11/8/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
53721198,Helper,Almansoori,11/8/2019,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
52963617,Technician Analyzer Job,Tasnee,11/7/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
52971929,Supervisor-Housekeeping,Marriott International Inc & Ritz Carlton Hotel Company L.L.C.,11/7/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
52972096,Consultant - Adult Hematology,King Faisal Specialist Hospital - Madinah,11/7/2019,Medical Hospital,Maintenance Repair and Technician,0,Medina,0,0
52951520,Snr Supv Electrical Job,Tasnee,11/6/2019,Industrial Production,Maintenance Repair and Technician,0,Jubail,0,0
52909964,Team Lead Infrastructure,CC Staffing International,11/2/2019,IT Services,Maintenance Repair and Technician,0,NaN,0,0
52897795,Electronics Technician,CC Staffing International,11/1/2019,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
52898750,NETWORK ANALYST,King Faisal Specialist Hospital & Research Centre,11/1/2019,Other Business Support Services,Maintenance Repair and Technician,0,Riyadh,0,0
52844044,Electronics Engineer,CC Staffing International,10/29/2019,Other Business Support Services,Maintenance Repair and Technician,0,NaN,0,0
52779492,INVENTORY MANAGER,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,NaN,0,0
52779519,COFFEE SHOP MANAGER,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,NaN,0,0
52779520,Budgeting and Planning Manager Riyadh,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Riyadh,0,0
52792848,Marketing Manager Al Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52792860,Planning Manager 0,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,0,0,0
52792876,Recruitment Manager Riyadh,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Riyadh,0,0
52792891,Quality Manager Riyadh,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Riyadh,0,0
52792917,CONTRACTS MANAGER,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,0,0,0
52792918,Commercial Manager Al Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52792920,Corporate Communications Manager 0,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,0,0,0
52792921,Warehouse Manager 0,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,0,0,0
52792923,Outlet General Manager Riyadh,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Riyadh,0,0
52792933,PLANNING AND CONTROL MANAGER,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,NaN,0,0
52801879,Graphics Designer Al Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52804347,Operations Manager Al Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52804352,Contracts and Procurement Officer Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52804353,Executive Secretary to the CEO Al Khobar,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Khobar,0,0
52805030,Hotel General Manager Riyadh,First Resort Global Recruitment,10/24/2019,Recruitment & Employee Placement Agency,Maintenance Repair and Technician,0,Riyadh,0,0
